n,ID,VPN,I_SENSI_CAPEX_FACIL ,I_SENSI_CAPEX_PERFO,Unc_MultPreciobaseValorGas,E_Brent,Unc_MultCAPEXPerfo_palagua,D_CANT_TALADROS_INFILL,D_CANT_TALADROS_WF,D_TIPO_COMPLET_INFILL_WF,D_TIPO_COMPLET_V,D_DLLO_INFILL_B_123,D_DLLO_INFILL_B_456,D_DLLO_INFILL_B_7,D_DLLO_INFILL_B_CAIPAL,D_DLLO_INFILL_B_89,D_DLLO_PILOTO,D_CAPEX_FACILIDADES,VOL_TEC_TOTAL_OIL,VOL_TEC_INCREMENTAL,VOL_TEC_TOTAL_GAS,VOL_TEC_TOTAL_WATER,D_DLLO_IAV_456,D_DLLO_IAV_7,D_DLLO_IAV_123,D_DLLO_WF_CAIPAL,D_DLLO_WF_456,D_DLLO_WF_7,D_DLLO_WF_123,D_DLLO_WF_89,EFI_55,Lif_Cost_55,Dev_Cost_55,Vol_tol_le_55,Total_capex,Total_opex,flat
830,830,-64050.6607,0.9,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,72.40309396105685,52.98816329623742,27.677546344172455,718.2394639526019,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.029055314120931194,11.8012,19.5404,50998.191048249086,1035.9959591551,1402.1949162,4
831,831,-318011.0956,0.7,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,79.10299510686552,61.09091512042855,36.312919021809044,1202.5440018397758,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.7103,21.1461,49640.510339296874,1110.0319610864,1330.2701077,8
832,832,-215865.7443,0.7,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,85.93960995991236,70.4057030239881,34.74891973839084,1074.9167109469886,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,12.2287,23.0016,69026.82842983017,1661.7201641562,1522.3507158,4
833,833,-167065.7201,0.9,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,75.20749625308467,53.12992926601511,31.083874580236206,832.1776158093747,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.5278,21.0129,48793.912718350315,1071.4460605734,1181.7749515,4
834,834,-13856.3867,0.7,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,60.916217854988766,42.4271606413792,26.87762085712838,688.0066081699135,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1487841358723846,12.6862,23.1594,40084.93484201093,973.9970448194,1328.9393244,6
835,835,82787.4718,1.0,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,84.14580991363985,61.04619906944943,32.73147754158852,747.8709249876233,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38209747632264124,7.5488,20.3459,58728.751454221,1245.3427636354,1149.826537,2
836,836,-12743.0282,0.7,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,46.027191422808286,24.82433728139498,26.89666811634052,542.1060295515101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10547479969735075,8.3085,13.9243,23597.16727669144,354.9807104889,851.8917373,4
837,837,-174178.5224,0.8,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,78.24344659238594,59.13913700854128,32.19464146333874,999.3053435529315,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.6021,23.9457,54510.2681487219,1364.1048051172,1600.8998652,8
838,838,-73561.0866,0.8,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,52.85830077901622,35.242215164589226,31.328301577158122,972.179326815896,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.5587,15.3543,34136.41076163523,563.5631789466,957.1983487,6
839,839,93933.5722,1.0,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,56.89680573393467,37.79737028515437,33.70908511559426,1133.4838670476768,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5823632492726303,11.5282,13.958,39411.780651327594,594.3502273674,971.3088207,2
840,840,-417616.3696,1.0,1.0,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,71.88768162089843,54.39038980517479,34.130427557210986,1011.0835800844787,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.7526,22.8405,43720.330866019096,1055.0754195835,1345.67992,10
841,841,-400791.8715,1.0,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,77.07841128687603,57.54580251610189,30.355126016635815,956.3954659257929,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.9472,23.9064,54014.23149016987,1346.2125256158,1148.5908583,2
842,842,-225312.8604,0.9,1.0,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,60.822719642691574,43.25611522815719,32.58257436926023,1009.5575026866875,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.6277,27.3332,35750.38719037945,1040.451525433,1331.2341235,8
843,843,-394105.9731,1.0,0.8,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,78.785603597456,58.82020706580849,28.76564343735599,735.8349771313954,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.9606,26.8395,41812.08424776599,1167.7508617723,1669.2649275,10
844,844,-130860.5835,1.0,1.0,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,40.22471505042461,21.890022625779697,22.806519171982995,523.6893310199362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0274,16.8143,20375.477464984735,368.0450053259,843.335627,2
845,845,-6570.5625,1.0,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,49.507626195728996,32.09772825888329,29.617352234524063,825.344473896831,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.16747064886096066,12.0818,16.1473,31301.458808907057,543.3605694989,1071.2785439,2
846,846,-52449.8401,0.9,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,53.95649147428274,36.82768149862274,28.621707417005247,683.2637711250687,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03461213782756863,10.7919,19.5968,36276.88997662219,755.6309289653,970.4749411,4
847,847,-243977.2847,1.0,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,88.46323292651344,66.65390413079535,38.26941097997326,1048.1971663434513,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.2921,21.7858,57059.78476563752,1307.6049962602,1652.3339599,10
848,848,-495283.5233,0.9,1.0,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,81.15849495383407,63.6147504379431,32.006844940897615,752.582088053796,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0119,26.5597,40841.57206634395,1137.6939502323,1599.3784237,10
849,849,46257.4366,1.0,0.8,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,48.75250347513102,30.67700350425407,28.748281275607763,828.1236320878902,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4304885664585997,13.8419,13.7703,32933.42718142811,487.5799938849,930.3790314,8
850,850,-229957.2939,0.8,0.9,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,44.585018981109414,25.79103966025127,25.02185294901012,763.8833863390048,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.1624,19.2613,22916.307271067883,471.9132454106,916.1740658,6
851,851,104537.8445,0.9,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,49.1728310763689,32.45887281835703,29.520795000585146,826.7963694707664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6959167541618443,13.2168,13.1973,34247.58633757854,486.4606698299,927.3418311,8
852,852,-19869.6601,0.7,0.9,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,94.76365458869776,74.34538821283834,31.30096345093996,736.5389133732752,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.14769143743237895,10.8949,20.6409,70061.85914150227,1493.7268769451,1694.9470026,8
853,853,-298056.6671,0.7,0.8,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,54.80078229513761,35.635450164603995,32.44998753475375,969.7038506806477,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.4315,20.0995,29462.892523940835,635.8416121776,945.911136,2
854,854,-176223.3102,1.0,0.9,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,65.51082003613965,45.091673955294254,23.164992105686977,554.614600199586,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3487,18.3328,45737.588472332885,870.0406648254,1239.7009776,2
855,855,132900.2362,0.9,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,50.75853408504397,33.015621875216276,29.62152733332439,762.781043207171,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8537976382961102,12.2602,12.3261,33404.580695297795,443.0504584891,1069.4131752,8
856,856,69778.6221,0.8,0.9,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,44.38642962597903,23.368907248854757,24.735361543461412,617.6430271705842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5889715739775301,9.4484,15.2373,21679.18524767289,356.09057015,1028.9029973,4
857,857,90586.318,0.7,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,75.7624499730929,55.50446026588474,34.246311597361405,862.4462712576637,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.40922187100930996,10.2778,18.0447,55499.20493420316,1055.4864106938,1267.5212241,2
858,858,73510.7284,0.9,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,45.85744916308352,27.671602403198452,26.008048601824946,764.38334051767,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5353055350853791,11.1507,16.3662,27164.299009495877,477.4955152768,904.0921942,4
859,859,23977.5026,0.8,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,60.11673005400935,37.89078031012846,25.542586385588315,638.2310733218003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2567294240075546,7.3004,24.3921,33363.23228678235,851.4610993923,1070.4390216,4
860,860,38267.8131,0.7,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,84.97613113270886,65.46671705070008,36.36119600602894,1051.454879238392,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2905654796344085,12.0093,18.4527,67217.24894431267,1304.8170306753,1329.8236129,6
861,861,-396870.8815,0.9,0.9,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,61.06326647493104,42.32531563469997,23.135970945911936,519.5877319315529,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2341,27.3681,34461.82579736265,987.3166637171,1411.3873122,6
862,862,79598.5991,0.8,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,44.793510053780786,22.816595611050207,24.790939348019805,616.6717439527955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6194642420743554,8.2132,17.8578,19848.604074810515,382.1515760308,1065.2102046,10
863,863,24111.7137,0.7,1.0,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,46.995793202523316,29.77920702032892,28.05703603597316,657.532007488752,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3047491380981295,13.3159,16.0071,29616.586241902234,509.6699505628,1054.3268518,4
864,864,-357338.9962,0.8,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,73.30402795880747,51.80642128764196,31.083238537828883,728.0195226743443,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.1503,28.0401,41264.37521777068,1212.4245744195,1584.0541266,10
865,865,217.0161,0.8,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,57.40501634350862,39.84251399559864,34.541863144828504,1132.1903842375264,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2079606824866563,10.2621,15.5824,39510.975191215155,666.0422765153,980.7665512,8
866,866,-228833.9264,1.0,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,98.13952730143072,76.99543155141725,33.0338056537057,862.7434313548154,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.1039,20.2882,72164.27309789429,1514.1902505512,1585.3456104,6
867,867,-156577.9556,0.7,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,67.52993365806138,49.03344726265887,31.69617539339589,907.7135520041481,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,17.825,25.8321,50816.62858841348,1382.9524568183,1421.2998735,8
868,868,-5973.8586,0.7,1.0,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,72.26578874964075,50.73595258794992,27.205161473567713,671.1343056040863,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1737724018972252,11.1784,21.0562,47556.45522564057,1040.8660799115,1306.7752573,6
869,869,-56213.8973,0.9,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,88.75432446365029,65.8132380516452,35.55390095046015,892.135480257336,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10540120342863638,14.5234,21.9813,66176.30507138382,1520.803486003,1680.60885,8
870,870,-257054.6551,0.7,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,53.74160414557465,37.529536194670015,28.460450349144345,839.729816057293,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.8345,25.4456,27827.723838564412,751.898477892,1148.2780405,8
871,871,-18121.4342,1.0,0.9,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,68.40981449053578,49.29788082053949,28.315610192701975,831.3367076926381,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13690391008325237,12.8796,20.7137,43525.23085417539,941.2765007449,1429.9751063,10
872,872,-100229.7654,0.9,0.8,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,78.39112345490241,57.768348730883645,32.039872916606186,881.0959610498297,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.6409,18.076,57418.762018523994,1083.8268649582,1225.5149868,4
873,873,-669233.1111,1.0,0.7,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,83.86436313127808,64.89951098712865,35.75972542844939,1052.4872209056764,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.3371,31.3739,44886.693614012256,1484.1479146747,1674.2636659,10
874,874,-19208.4094,0.7,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,55.59943466158272,37.46581239338417,33.377827466474166,967.7629129312832,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13625677040284034,12.1771,15.8212,37162.29082677623,634.1054802558,1117.5745721,6
875,875,-31775.8567,0.8,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,51.27763980150115,31.874463227647947,30.40484426861839,794.7270488386977,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.025727038209238825,9.7391,14.4363,29122.462182594893,452.8823881346,1076.5482097,8
876,876,-219772.5192,0.8,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,82.8252410189706,63.06345060067332,35.20226812494535,906.2418581946802,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.1481,22.0909,52916.672718782575,1226.2165575104,1641.9041373,10
877,877,-132600.9941,0.7,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,50.746772566017356,29.80436615473813,29.745412245207284,795.2235879437405,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.6018,15.7211,27665.781836187627,467.610461084,1087.2635446,10
878,878,51315.2908,0.7,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,67.4652930000777,45.56606509969851,33.50324473271741,806.4859208573828,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.34473931541928754,9.9653,18.075,46908.9704579212,898.5367968372,1024.2724263,2
879,879,-360860.5042,0.9,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,83.4798109846752,65.20877274610625,33.081694846942796,896.6875270778028,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.3577,21.8568,52921.06311556953,1208.5212655912,1515.9644345,8
880,880,-390223.2908,1.0,0.7,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,59.74790186630862,44.418443769301675,29.63393427852651,813.5117935867638,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.6511,21.3648,36800.05903132904,828.3040956009,1030.3523103,2
881,881,-417131.6818,1.0,0.8,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,53.32554612912254,36.08551574840917,28.458520827728137,691.7290705487983,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.6864,31.1266,24423.640175252855,809.8339550534,1319.5627464,10
882,882,-559856.9829,0.9,1.0,1,25,1.0,2,1,0,0,1,1,1,0,1,1,0,86.33211440399677,66.00995919341113,37.14596065779529,1051.1745989539068,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.2105,25.6746,55200.25945359309,1491.1710268334,1432.1516287,4
883,883,-124232.4026,0.9,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,65.0787666232027,43.71412840733248,34.83118175966203,989.1825443985596,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.1472,16.9775,43541.92571826844,789.9249308757,1046.2915677,8
884,884,-157337.4354,0.9,0.8,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,78.38737334573248,57.287876195779965,34.571108147488296,866.3074691505482,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.7247,20.7089,57103.88064414518,1242.1627748724,1167.3208816,4
885,885,-99122.5283,0.9,1.0,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,82.3785264589834,61.50730960689093,36.4617548194216,1205.4646551997769,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0263,17.8249,60899.52139691645,1144.1624983547,1168.3108408,2
886,886,33771.0955,0.8,1.0,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,46.52501414849516,27.14461282894101,26.231084814572775,763.0995598974303,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.35373112688502834,11.162,16.6252,26545.12420007661,474.0357945772,913.8405255,6
887,887,118530.9666,0.7,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,44.82276092581405,24.30396174854883,25.490513325082844,520.3756061311194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9183494797771352,11.684,12.9229,24482.024915177804,341.7259103785,1013.9460011,4
888,888,-42047.2074,0.9,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,54.62600737063705,31.419929780901565,31.713553834290213,909.7482215484687,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.007258535961153416,8.7247,14.718,30682.60470189927,486.9119387748,913.2644175,2
889,889,-198798.9449,0.7,0.9,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,46.12151078294176,28.88760584026689,27.415425605801065,659.8219527812123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.2503,19.0022,25150.711331166553,512.5246748514,891.5472803,4
890,890,25713.7063,0.7,0.7,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,65.93317465923154,51.20020710045972,33.73822798114144,1176.443246306156,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26821195459821634,12.9615,16.8198,50019.00328219336,895.8198799447,1313.9233488,6
891,891,60604.577,0.7,0.8,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,78.04342029198568,57.03312304600354,28.143923016459848,688.10985343883,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3422780408187141,8.7277,18.4089,56455.58488162569,1078.5908004814,1145.524667,2
892,892,-114174.6074,0.9,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,84.63816744786243,65.71320428177118,33.379001396056054,870.6587464152893,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.1338,17.3094,61412.894711273926,1107.9750725353,1240.5331314,6
893,893,-37965.5175,1.0,0.8,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,52.917935526647646,31.741847476550276,31.01843625741319,823.7661247777718,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.028278901678937964,10.0781,17.0861,29717.49973545914,546.8092730751,1082.7809529,6
894,894,-526461.4842,0.8,0.7,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,100.72986099279888,78.10794201254384,39.353995710330956,1050.6232304964922,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.9187,19.2524,65425.477311875635,1320.3595595138,1493.1731329,6
895,895,-179872.1119,0.9,0.7,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,74.675208838757,56.08619386874269,34.29708234137111,1069.604636163181,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,15.327,24.3296,56006.62036750864,1436.8185651307,1530.0437252,4
896,896,-154675.2929,1.0,0.7,1,45,0.9,2,1,0,0,1,1,1,0,1,1,0,74.10896003791743,54.95230137748466,26.283382133251017,545.9289551289381,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7311,22.4465,47590.544381554384,1109.5439273081,1635.9244188,10
897,897,-480772.5525,0.9,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,76.06160248806924,60.918106934253046,28.951064505759966,837.3196329729926,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.3676,25.3351,54614.88092667236,1439.5310534742,1470.6649752,4
898,898,4233.6096,0.7,0.8,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,63.68868835665679,43.58218813159475,31.291094638963038,865.4508867057265,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22061676724100163,11.9973,17.6981,45545.39110167408,852.3857880589,1057.6919442,4
899,899,-274160.5157,1.0,0.9,1,45,1.0,2,1,0,0,1,1,1,0,1,1,0,76.22749963002353,55.61465223480452,26.87107055240777,754.4979546305925,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.6999,27.192,48443.489497229275,1366.0112041247,1730.3030295,8
900,900,-435200.5533,0.9,0.7,1,20,0.9,2,1,0,0,1,1,1,0,1,1,0,59.91351305107884,43.16526366273281,23.636746049271753,594.4273773387572,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.577,24.7011,36074.94600549052,930.4736872763,1153.9035044,4
901,901,-128948.2487,1.0,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,52.72778338978362,34.21063897686109,31.642179956555545,913.3534687474139,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.7937,14.3216,31978.467921623116,492.6636310945,1080.0087911,4
902,902,-108856.1522,0.8,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,49.19739073425558,31.18524245859502,29.5144371618352,656.1468470300026,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.1268,16.7815,28391.992487056676,512.7417336832,1052.1729628,4
903,903,-70701.0036,0.9,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,68.91938804292292,50.25003903059037,31.597280722063665,881.8392555242729,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.007715396080597663,11.4572,20.578,45633.810404996264,986.4826901429,1402.145593,8
904,904,-334776.3861,0.7,0.8,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,70.90998847813735,53.5960849316774,34.23300809133604,1021.5967371260547,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.3943,19.7193,45380.72049605506,947.4410287945,1126.2689284,4
905,905,-4163.978,0.8,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,74.19839746585572,55.74617909348792,35.73362213196425,1213.610249505519,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.20360989920248285,13.3164,19.7765,57471.285638055895,1206.411942073,1280.2621945,4
906,906,-330851.4222,0.7,0.9,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,66.9127038471043,48.44735237258085,27.58945707273758,727.3735142568554,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.6355,26.2365,41796.02323933198,1145.0718990891,1427.7834747,6
907,907,71526.4505,0.9,1.0,1,55,1.0,2,1,0,0,1,1,1,0,1,1,0,49.23460322703952,25.92934542429628,28.427989837468203,729.0538735834563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.584251187465011,10.6545,13.9127,25795.062845681485,387.7849009527,1030.1562507,2
908,908,-31304.1175,1.0,1.0,1,55,0.9,2,1,0,0,1,1,1,0,1,1,0,91.32336199495825,71.9214787706345,37.58896592932994,1068.328099333571,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1518094901847997,10.9684,18.7402,73950.95820527532,1455.8891255859,1320.1474113,4
909,909,-602331.7863,1.0,0.9,1,25,0.9,2,1,0,0,1,1,1,0,1,1,0,78.36386395089932,61.15937093138567,29.155273637736755,736.3956492948896,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.3857,33.9709,41711.48121658995,1478.2761301149,1656.573542,10
910,910,85052.9988,0.9,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,50.87582586834556,30.241402039780056,29.82944183313261,654.8457731971714,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5975021182002397,11.804,14.6064,30327.391571249274,477.1713833925,1046.1179986,2
911,911,-284245.892,0.9,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,103.6259181198453,86.01985829656891,37.80778385227961,1238.4523017181657,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.7993,18.1467,79254.8979851665,1500.5167381446,1618.1299103,6
912,912,-662937.4585,0.8,1.0,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,85.60412532989363,66.25410358344463,36.81011870450494,1050.4931401919575,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0621,30.7078,45911.78394166986,1487.4683984818,1664.3078431,10
913,913,-340197.8313,0.7,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,89.48991091555553,70.01749398000283,36.30259933570494,1069.647712325558,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.1841,20.9022,66262.67033526121,1450.0980014812,1414.9671248,2
914,914,-384172.5617,1.0,0.8,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,86.67681424036783,70.08061378790782,35.018941115612684,1072.2102314078913,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.7883,22.4194,61874.765687286825,1452.0753306761,1622.9578082,6
915,915,-291049.0812,0.9,0.7,1,35,1.0,2,1,0,0,1,1,1,0,1,1,0,68.39914630242015,49.5831520189219,28.45752922552891,725.9818834629325,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.8876,22.7027,48250.448631932886,1143.958835473,1247.9774848,2
916,916,-38921.7062,0.7,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,69.84320682580615,53.146426151050164,27.58247940786729,632.8508406597795,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.11911959117477586,15.1268,22.5573,52784.58472254423,1240.4769110787,1400.4167447,8
917,917,-322791.1486,0.7,0.8,1,20,1.0,2,1,0,0,1,1,1,0,1,1,0,52.66489246765647,35.76884792682644,31.493756637807437,970.745590405287,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.1835,20.9677,28206.3605279853,634.4837907159,1111.5938486,2
