n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex,flat
696,696.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,30.0,-723.6084282270149,22.074667526002244,604.7635806966371,685.1295390432012,8.0
697,697.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.8,1.0,1.0,60.0,-40.42900737936844,107.28334889774962,622.27983528091,2149.82971560876,6.0
698,698.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,1.0,0.9,40.0,2.264032331222885,107.28334889774962,594.65799528091,929.6467339315336,2.0
699,699.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,-26.01806336600772,107.28334889774962,628.00011528091,967.2414684130537,2.0
700,700.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,0.9,35.0,-531.4360498121139,22.074667526002244,480.2360922247281,677.3319573880829,8.0
701,701.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.8,1.0,1.0,30.0,-479.6643278268558,101.98924907953972,660.3851152809101,1470.2558828139563,4.0
702,702.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,-265.7659818797149,105.70624730605883,479.9035806966371,2656.103909625937,8.0
703,703.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,60.0,-27.405683367499226,107.28334889774962,660.3851152809101,3332.417962804467,10.0
704,704.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.9,30.0,-204.58203783697624,107.28334889774962,557.1319806966371,929.6467339315336,2.0
705,705.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,1.0,40.0,-516.2220137209247,35.81678009697127,572.3785806966371,769.1420318375893,6.0
706,706.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.9,0.9,60.0,-528.2235338226013,100.22517557504405,685.0246037528191,3051.6996945076194,10.0
707,707.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,0.9,1.0,60.0,224.72903325423601,107.28334889774962,500.4676037528191,2149.82971560876,6.0
708,708.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,30.0,-639.6426738107186,22.074667526002244,440.10558069663705,836.9179696662056,10.0
709,709.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,55.0,12.654282802452775,107.28334889774962,644.8940922247282,1520.9408575293871,4.0
710,710.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,1.0,1.0,20.0,-481.09159408523885,22.074667526002244,560.4971152809101,229.76424717418868,2.0
711,711.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,20.0,-726.5887091660893,22.074667526002244,644.8940922247282,533.3411084201972,6.0
712,712.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.8,0.9,0.9,20.0,-468.17538307107856,22.074667526002244,520.3666037528191,221.9666655190702,2.0
713,713.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.7,0.7,0.9,35.0,-332.0836186468492,99.76824155002387,420.20658069663705,2491.9246847490786,8.0
714,714.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.7,0.7,1.0,50.0,-78.09634091894422,107.28334889774962,420.20658069663705,2149.82971560876,6.0
715,715.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,-169.22955126718318,107.28334889774962,594.65799528091,2741.1238392066134,8.0
716,716.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,0.7,1.0,50.0,-178.4510858003085,107.28334889774962,572.3785806966371,2149.82971560876,6.0
717,717.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.7,0.7,0.9,40.0,-430.86330849305244,83.50440590664688,507.60858069663703,2080.4214050255223,8.0
718,718.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,1.0,0.9,30.0,-683.7432284745323,22.074667526002244,628.00011528091,677.3319573880829,8.0
719,719.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.8,0.9,55.0,134.66634881998323,107.28334889774962,520.034092224728,929.6467339315336,2.0
720,720.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8,0.9,35.0,-634.3532033374761,22.074667526002244,520.034092224728,829.1203880110872,10.0
721,721.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.7,0.9,25.0,-721.814993051562,22.074667526002244,479.9035806966371,829.1203880110872,10.0
722,722.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7,1.0,1.0,50.0,-191.70707615821894,107.28334889774962,594.65799528091,2149.82971560876,6.0
723,723.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,35.0,-194.92056133372503,107.28334889774962,660.3851152809101,967.2414684130537,2.0
724,724.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,0.9,30.0,-673.1220769400907,22.074667526002244,612.5090922247281,677.3319573880829,8.0
725,725.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.9,0.7,0.9,30.0,-785.4836855812766,22.074667526002244,572.3785806966371,829.1203880110872,10.0
726,726.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,-625.6251520514337,22.074667526002244,725.1551152809101,229.76424717418868,2.0
727,727.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,0.7,0.9,45.0,-572.8467834578142,28.838530453576148,529.5101406966371,1001.4805287833112,10.0
728,728.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.7,0.7,1.0,60.0,54.964787560030345,107.28334889774962,474.266460696637,2149.82971560876,6.0
729,729.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,0.7,0.9,0.9,20.0,-634.5765606897177,22.074667526002244,500.4676037528191,525.5435267650787,6.0
730,730.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,50.0,-554.6228826911945,76.75990796775443,594.65799528091,2361.8784435324656,10.0
731,731.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.7,1.0,0.9,45.0,91.07573282072957,107.28334889774962,628.00011528091,1520.9408575293871,4.0
732,732.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.8,0.9,60.0,37.383232933668694,107.28334889774962,580.1240922247281,2703.5291047250935,8.0
733,733.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.7,1.0,1.0,60.0,305.9398054686805,107.28334889774962,594.65799528091,1558.5355920109073,4.0
734,734.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.8,0.7,1.0,55.0,137.2003672312101,107.28334889774962,440.10558069663705,1558.5355920109073,4.0
735,735.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,55.0,301.6499648288025,107.28334889774962,652.6396037528191,1520.9408575293871,4.0
736,736.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.9,0.7,1.0,35.0,-368.7381103858647,90.99004241841654,460.0045806966371,1803.2431379795173,6.0
737,737.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.8,1.0,1.0,60.0,568.9132537883806,107.28334889774962,622.27983528091,967.2414684130537,2.0
738,738.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.7,0.8,1.0,30.0,-524.2524395001951,22.074667526002244,460.33709222472805,533.3411084201972,6.0
739,739.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,1.0,0.9,30.0,-217.51986434701507,107.28334889774962,580.3961152809101,929.6467339315336,2.0
740,740.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,1.0,0.9,30.0,-634.4330268590762,29.40342607886987,660.3851152809101,831.0822569918131,8.0
741,741.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,50.0,-105.72239782006093,107.28334889774962,542.0188122247281,1520.9408575293871,4.0
742,742.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.7,0.9,35.0,-273.4864161176802,107.28334889774962,557.1319806966371,1520.9408575293871,4.0
743,743.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.8,0.9,1.0,25.0,-412.3848791251868,105.31286268931478,620.254603752819,1524.404217250283,4.0
744,744.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.7,0.9,1.0,45.0,-83.18151409476023,107.28334889774962,587.869603752819,967.2414684130537,2.0
745,745.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,60.0,115.81933659988707,107.28334889774962,677.52351528091,929.6467339315336,2.0
746,746.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,0.7,1.0,30.0,-618.0076475822893,22.074667526002244,507.60858069663703,836.9179696662056,10.0
747,747.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.7,0.7,0.9,50.0,81.28191827818631,107.28334889774962,474.266460696637,929.6467339315336,2.0
748,748.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,0.9,40.0,72.80012567115458,107.28334889774962,480.2360922247281,1520.9408575293871,4.0
749,749.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.7,0.9,1.0,50.0,224.88263751166355,107.28334889774962,587.869603752819,967.2414684130537,2.0
750,750.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,1.0,1.0,40.0,-388.0645694277571,107.28334889774962,660.3851152809101,1558.5355920109073,4.0
751,751.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.8,0.9,1.0,30.0,-524.3687108648993,22.074667526002244,582.149323752819,381.5526777971929,4.0
752,752.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.8,0.7,1.0,60.0,-403.9422579318596,99.32283731356898,501.88830069663703,3057.4285036992896,10.0
753,753.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7,0.7,1.0,40.0,-484.199976085305,33.184838635401654,474.266460696637,924.6579782630813,8.0
754,754.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.9,0.8,0.9,60.0,-101.28625000563261,107.28334889774962,569.6406522247281,2112.23498112724,6.0
755,755.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.7,1.0,0.9,35.0,-223.02803964246885,107.28334889774962,540.5981152809101,1520.9408575293871,4.0
756,756.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.7,0.9,60.0,-168.53577440578175,107.28334889774962,604.7635806966371,2703.5291047250935,8.0
757,757.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.8,1.0,0.9,60.0,-480.7265322385483,100.22517557504405,622.27983528091,3051.6996945076194,10.0
758,758.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.9,0.9,0.9,45.0,-68.7385711692624,107.28334889774962,652.6396037528191,2112.23498112724,6.0
759,759.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,0.8,1.0,30.0,-371.23753733332666,101.98924907953972,514.3969722247281,1470.2558828139563,4.0
760,760.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9,0.9,1.0,60.0,409.6445364182078,107.28334889774962,652.6396037528191,967.2414684130537,2.0
761,761.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,1.0,45.0,-365.97380896738554,104.90280256184363,612.5090922247281,3245.0612127519466,10.0
762,762.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.7,0.9,25.0,-519.0092002592843,22.074667526002244,572.3785806966371,373.7550961420745,4.0
763,763.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,1.0,1.0,60.0,145.7659804751179,107.28334889774962,622.27983528091,2149.82971560876,6.0
764,764.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.8,0.8,0.9,45.0,-138.4993318275336,107.28334889774962,542.0188122247281,2112.23498112724,6.0
765,765.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.9,0.9,1.0,50.0,-223.3084238210107,107.28334889774962,609.7711637528191,2741.1238392066134,8.0
766,766.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,0.9,40.0,-71.74485626573004,107.28334889774962,480.2360922247281,2112.23498112724,6.0
767,767.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.9,0.7,1.0,55.0,-341.1118486496467,103.70331598241185,529.5101406966371,2634.434673405548,8.0
768,768.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9,1.0,1.0,40.0,-572.9079982454547,35.81678009697127,649.90167528091,769.1420318375893,6.0
769,769.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.9,0.8,0.9,60.0,88.39721192415978,107.28334889774962,500.1350922247281,1520.9408575293871,4.0
770,770.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,55.0,252.25100526664988,107.28334889774962,514.3969722247281,1520.9408575293871,4.0
771,771.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,55.0,517.1380103925899,107.28334889774962,540.5981152809101,929.6467339315336,2.0
772,772.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9,0.7,0.9,20.0,-454.7773350006723,22.074667526002244,529.5101406966371,221.9666655190702,2.0
773,773.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.7,0.9,1.0,50.0,-0.3250764295518618,107.28334889774962,587.869603752819,967.2414684130537,2.0
774,774.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.9,0.7,1.0,25.0,-509.32593389602476,22.074667526002244,572.3785806966371,381.5526777971929,4.0
775,775.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,-630.4249052075846,22.074667526002244,600.2951152809101,836.9179696662056,10.0
776,776.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.7,0.8,0.9,40.0,-75.07215008637752,107.28334889774962,460.33709222472805,929.6467339315336,2.0
777,777.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.9,0.8,1.0,25.0,-276.46453792431515,107.28334889774962,500.1350922247281,967.2414684130537,2.0
778,778.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.8,1.0,55.0,61.292899581494595,107.28334889774962,569.6406522247281,2741.1238392066134,8.0
779,779.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.9,0.9,1.0,30.0,-389.13209689307536,101.98924907953972,540.2656037528191,1470.2558828139563,4.0
780,780.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.9,1.0,0.9,40.0,-182.45724970573673,107.28334889774962,649.90167528091,2112.23498112724,6.0
781,781.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,40.0,-80.46634353726216,107.28334889774962,480.2360922247281,2149.82971560876,6.0
782,782.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.7,0.9,1.0,40.0,-461.40796274187693,35.81678009697127,500.4676037528191,769.1420318375893,6.0
783,783.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,1.0,1.0,60.0,226.80388355905535,107.28334889774962,649.90167528091,967.2414684130537,2.0
784,784.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,45.0,-416.0577650323696,97.50194443310507,507.60858069663703,2467.3164993086543,8.0
785,785.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,60.0,-31.843041289153245,107.28334889774962,622.27983528091,2112.23498112724,6.0
786,786.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.7,1.0,0.9,40.0,-591.8955229437217,34.24279992589991,628.00011528091,936.9607166899991,8.0
787,787.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.8,1.0,45.0,-111.69797569132977,107.28334889774962,480.2360922247281,2741.1238392066134,8.0
788,788.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,1.0,0.9,55.0,-200.06151509782387,107.28334889774962,540.5981152809101,3294.823228322946,10.0
789,789.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.7,0.9,50.0,-37.52535245949039,107.28334889774962,557.1319806966371,2703.5291047250935,8.0
790,790.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.8,0.9,1.0,60.0,-347.95417901235857,105.70624730605883,620.254603752819,3273.9874557046587,10.0
791,791.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,30.0,-464.9171455722787,22.074667526002244,507.60858069663703,373.7550961420745,4.0
792,792.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.7,0.7,1.0,25.0,-681.5234369989358,22.074667526002244,420.20658069663705,836.9179696662056,10.0
793,793.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.7,0.9,20.0,-803.3971138194532,22.074667526002244,604.7635806966371,829.1203880110872,10.0
794,794.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.9,0.8,0.9,45.0,-254.63570947569482,107.28334889774962,569.6406522247281,2112.23498112724,6.0
795,795.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,1.0,40.0,-94.19503917676137,107.28334889774962,507.60858069663703,1558.5355920109073,4.0
796,796.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,0.9,50.0,467.69194908024923,107.28334889774962,440.10558069663705,929.6467339315336,2.0
797,797.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.7,0.7,0.9,35.0,-600.4339628615605,22.074667526002244,474.266460696637,829.1203880110872,10.0
798,798.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.9,1.0,0.9,55.0,-365.9037339163818,104.08422941240883,580.3961152809101,2609.1458773972463,8.0
799,799.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,25.0,-551.5517875079113,22.074667526002244,514.3969722247281,525.5435267650787,6.0
800,800.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.7,1.0,0.9,55.0,223.74870631238247,107.28334889774962,540.5981152809101,929.6467339315336,2.0
801,801.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.9,25.0,-615.0634902342114,22.074667526002244,600.2951152809101,525.5435267650787,6.0
802,802.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,30.0,-714.5801760190809,22.074667526002244,594.65799528091,685.1295390432012,8.0
803,803.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.7,0.8,1.0,35.0,-214.15989024650602,107.28334889774962,460.33709222472805,1558.5355920109073,4.0
804,804.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.9,1.0,30.0,-602.9973538085386,22.074667526002244,609.7711637528191,685.1295390432012,8.0
805,805.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.9,0.9,35.0,-223.33123440385413,107.28334889774962,540.2656037528191,1520.9408575293871,4.0
806,806.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,1.0,0.9,30.0,-434.2237487261732,107.28334889774962,692.7701152809101,929.6467339315336,2.0
807,807.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.7,1.0,60.0,402.19674947272796,107.28334889774962,440.10558069663705,2149.82971560876,6.0
808,808.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.7,0.8,0.9,60.0,483.1886981157319,107.28334889774962,547.7390922247281,1520.9408575293871,4.0
809,809.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.7,1.0,35.0,-654.1862740311185,22.074667526002244,539.9935806966371,836.9179696662056,10.0
810,810.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,1.0,0.9,30.0,-796.9803415877094,22.074667526002244,660.3851152809101,829.1203880110872,10.0
811,811.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.8,0.8,1.0,35.0,-49.93033314748456,107.28334889774962,480.2360922247281,1558.5355920109073,4.0
812,812.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9,0.9,50.0,-14.740924300505222,107.28334889774962,560.1646037528191,1520.9408575293871,4.0
813,813.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.7,0.8,0.9,60.0,344.106537971608,107.28334889774962,547.7390922247281,1520.9408575293871,4.0
814,814.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,35.0,-622.3359460475402,27.718476742601244,594.65799528091,982.2513509311592,10.0
815,815.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.9,0.7,0.9,35.0,-451.11884371890807,79.22265472990578,529.5101406966371,1541.9561227986908,6.0
816,816.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.8,0.8,1.0,40.0,-544.6119248082908,22.074667526002244,480.2360922247281,685.1295390432012,8.0
817,817.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.7,1.0,1.0,45.0,-34.98745537082343,107.28334889774962,594.65799528091,1558.5355920109073,4.0
818,818.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.7,0.8,0.9,25.0,-274.93970295897964,107.28334889774962,514.3969722247281,929.6467339315336,2.0
819,819.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.8,0.7,0.9,35.0,-559.008239840097,22.074667526002244,539.9935806966371,677.3319573880829,8.0
820,820.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.7,0.9,1.0,30.0,-403.6187695366341,101.56092597651714,554.5274837528191,2019.0887765939433,6.0
821,821.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.9,0.7,1.0,45.0,-375.4399854859913,101.98924907953972,529.5101406966371,2028.310080052367,6.0
822,822.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.7,0.7,1.0,25.0,-537.2810293077785,22.074667526002244,420.20658069663705,533.3411084201972,6.0
823,823.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.7,0.9,0.9,40.0,-560.6165383762012,22.074667526002244,500.4676037528191,829.1203880110872,10.0
824,824.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9,0.8,0.9,50.0,4.772502308250864,107.28334889774962,500.1350922247281,2112.23498112724,6.0
825,825.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,45.0,-699.6218794579775,22.074667526002244,692.7701152809101,836.9179696662056,10.0
826,826.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.7,0.8,1.0,20.0,-559.3021776058005,22.074667526002244,514.3969722247281,381.5526777971929,4.0
827,827.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.9,0.9,45.0,98.67751070108203,107.28334889774962,620.254603752819,929.6467339315336,2.0
828,828.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.9,0.8,0.9,55.0,-110.44297514991435,107.28334889774962,612.5090922247281,2112.23498112724,6.0
829,829.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.9,0.7,1.0,40.0,173.85993275272764,107.28334889774962,529.5101406966371,967.2414684130537,2.0
830,830.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.7,0.8,0.9,40.0,-132.24158085447976,107.28334889774962,547.7390922247281,929.6467339315336,2.0
831,831.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,1.0,30.0,-666.5714205486169,22.074667526002244,572.3785806966371,836.9179696662056,10.0
832,832.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.7,1.0,30.0,-402.70291995053304,101.98924907953972,557.1319806966371,1470.2558828139563,4.0
833,833.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.9,55.0,36.68595798608461,107.28334889774962,628.00011528091,2112.23498112724,6.0
834,834.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.9,0.7,1.0,60.0,-9.212795831362683,107.28334889774962,572.3785806966371,2149.82971560876,6.0
835,835.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.8,0.7,0.9,40.0,-485.46691408526794,38.38813089554506,539.9935806966371,803.3065539922673,6.0
836,836.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.9,1.0,60.0,608.8515301892756,107.28334889774962,560.1646037528191,967.2414684130537,2.0
837,837.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.7,1.0,1.0,60.0,160.3498048957488,107.28334889774962,594.65799528091,2741.1238392066134,8.0
838,838.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.7,1.0,55.0,-170.2547213508285,107.28334889774962,479.9035806966371,3332.417962804467,10.0
839,839.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.7,0.9,40.0,154.43493963919903,107.28334889774962,572.3785806966371,929.6467339315336,2.0
