n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
765,765.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1,0.8,0.9,0.9,20.0,-362.5364707814812,190.19516550018875,965.502603752819,1122.6182237422863
766,766.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,0.7,0.9,30.0,-942.9101414853412,56.00568523776178,1069.4610041277003,1538.2100958016053
767,767.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.7,0.8,0.8,0.9,30.0,-783.2967448555955,56.00568523776178,879.3436122247281,1132.9746784585684
768,768.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.9,0.8,0.9,1.0,30.0,-942.9927326499684,76.65202721380695,1179.1122910213292,1854.6881563397344
769,769.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,1.0,0.9,0.9,50.0,-9.47587442663081,190.19516550018875,1300.102291021329,3793.6079885845534
770,770.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1,0.7,0.9,0.9,20.0,-317.7144781783463,190.19516550018875,889.961603752819,1122.6182237422863
771,771.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.2,0.8,0.9,1.0,40.0,270.7939882717302,190.19516550018875,919.474123752819,1643.0557693199135
772,772.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,0.7,0.7,1.0,50.0,567.0599569370554,190.19516550018875,809.700580696637,1197.8908085128685
773,773.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7,0.8,1.0,1.0,30.0,-1068.7494376563934,56.00568523776178,1330.6909544681432,1153.7997197168813
774,774.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,1.0,1.0,0.9,50.0,-428.21171717044035,190.19516550018875,1470.2658344681429,4238.772949391597
775,775.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6,0.7,0.8,0.9,25.0,-966.6516141799663,56.00568523776178,1106.4252275745146,997.8962060108895
776,776.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,0.8,0.9,1.0,55.0,540.6756700242054,190.19516550018875,845.1346037528192,2088.2207301269577
777,777.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,30.0,-1364.6142977457882,56.00568523776178,1452.260434468143,1559.0351370599183
778,778.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,0.8,0.7,1.0,60.0,674.8226689517559,190.19516550018875,1024.6340041277006,2978.5506517410463
779,779.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1,1.0,0.9,0.9,50.0,395.2995185822128,190.19516550018875,1116.584603752819,1122.6182237422863
780,780.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3,0.7,0.8,1.0,20.0,-695.0175101337907,140.5888252081979,1106.4252275745146,1502.8617524025005
781,781.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9,0.8,1.0,1.0,55.0,130.41679280154037,190.19516550018875,959.6046352809101,4759.210494969224
782,782.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.7,0.8,0.8,1.0,50.0,19.650435314945874,190.19516550018875,805.0040922247281,3868.8805733551358
783,783.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,20.0,-1362.3612917926043,56.00568523776178,1296.0840041277004,1559.0351370599183
784,784.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.2,1.0,0.9,0.9,25.0,-526.4016229527667,190.19516550018875,966.124603752819,1567.7831845493306
785,785.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.8,1.0,0.9,1.0,35.0,-726.0276960432203,154.93932060621034,1300.102291021329,3508.668174093705
786,786.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9,0.7,0.9,0.9,30.0,-906.885590703959,56.00568523776178,849.6866837528191,1403.1316233539267
787,787.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.2,0.9,1.0,1.0,50.0,394.2630787894728,190.19516550018875,945.76011528091,1643.0557693199135
788,788.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.7,0.7,1.0,25.0,-1004.6186053347171,56.00568523776178,964.1390041277003,1559.0351370599183
789,789.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.8,0.7,1.0,60.0,409.4847913817124,190.19516550018875,1098.9735241277006,2978.5506517410463
790,790.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.7,0.9,30.0,-944.9853777367899,56.00568523776178,1036.323580696637,1538.2100958016053
791,791.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.4,0.9,0.9,0.9,45.0,19.818262218409323,190.19516550018875,989.261563752819,2458.11310616342
792,792.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.1,0.7,0.7,1.0,30.0,-203.74950827534272,190.19516550018875,964.1390041277003,1197.8908085128685
793,793.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.9,1.0,0.9,35.0,-376.71541506438166,190.19516550018875,945.76011528091,3793.6079885845534
794,794.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.9,0.9,1.0,40.0,-372.7865262220225,190.19516550018875,1375.0212910213293,2533.3856909340016
795,795.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.8,0.7,1.0,20.0,-1021.5451352554331,56.00568523776178,764.8735806966372,1559.0351370599183
796,796.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,0.8,0.8,1.0,50.0,68.06475848061882,190.19516550018875,925.372092224728,4314.04553416218
797,797.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9,1.0,45.0,-493.3735060973377,190.19516550018875,1300.102291021329,5204.37545577627
798,798.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,50.0,-306.01880259038927,190.19516550018875,1315.7875475745145,5129.102871005686
799,799.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.2,1.0,0.7,1.0,20.0,-693.9127967469415,56.00568523776178,885.863580696637,478.4073574784861
800,800.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.9,0.7,1.0,30.0,-670.0963104530794,159.76563690605562,1220.5430041277004,2877.593343510784
801,801.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.8,1.0,0.9,55.0,378.30985673509304,190.19516550018875,885.2651152809101,3793.6079885845534
802,802.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.8,0.7,0.8,1.0,30.0,-594.0256852848577,87.56854361072114,744.509092224728,1912.0319678013086
803,803.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.1,0.9,0.7,1.0,60.0,1136.6888037932852,190.19516550018875,825.3685806966371,1197.8908085128685
804,804.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3,0.9,1.0,1.0,30.0,-429.01697934654294,190.19516550018875,1400.478394468143,2088.2207301269577
805,805.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8,1.0,1.0,40.0,-467.7230891633496,190.19516550018875,1376.7194344681432,2978.5506517410463
806,806.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.9,0.8,0.9,1.0,60.0,216.48852603799665,190.19516550018875,1179.1122910213292,4759.210494969224
807,807.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6,0.7,1.0,0.9,55.0,321.11163578168333,190.19516550018875,1195.8564344681429,3348.44302777751
808,808.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,0.9,0.8,0.9,50.0,315.34763145812997,190.19516550018875,949.1310522247281,2012.9481453563756
809,809.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.8,0.9,1.0,50.0,-315.4404832419949,190.19516550018875,1253.4518110213291,4314.04553416218
810,810.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,0.9,0.7,0.9,25.0,-558.7734179491741,120.47824812588965,825.3685806966371,1223.2245800751562
811,811.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.8,0.7,1.0,50.0,364.59959833979184,190.19516550018875,1098.9735241277006,2533.3856909340016
812,812.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,0.9,1.0,45.0,-488.046387092893,190.19516550018875,1223.939291021329,4314.04553416218
813,813.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.8,1.0,1.0,60.0,831.7290938941684,190.19516550018875,1376.7194344681432,1197.8908085128685
814,814.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.9,0.8,1.0,40.0,130.75320376081575,190.19516550018875,1000.9130922247281,2088.2207301269577
815,815.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,0.7,0.8,1.0,25.0,-733.775547201236,56.00568523776178,809.556172224728,883.6427748215232
816,816.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.8,0.9,1.0,20.0,-559.6495556440592,190.19516550018875,1299.480291021329,1197.8908085128685
817,817.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.9,1.0,0.9,1.0,50.0,-44.56121828048003,190.19516550018875,966.124603752819,4759.210494969224
818,818.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.5,0.9,0.8,0.9,40.0,47.56121121816049,190.19516550018875,865.4990922247281,2903.2780669704653
819,819.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,1.0,0.7,1.0,30.0,-239.333121222137,190.19516550018875,978.7879806966371,1197.8908085128685
820,820.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.4,1.0,0.8,1.0,50.0,297.76409607581104,190.19516550018875,1222.8631475745144,2533.3856909340016
821,821.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,1.0,0.7,1.0,20.0,-1080.5731340681803,56.00568523776178,1296.0840041277004,1018.7212472692021
822,822.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8,0.8,1.0,40.0,-283.17482121911706,190.19516550018875,1222.2411475745146,2533.3856909340016
823,823.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1,1.0,0.8,0.9,60.0,993.4719653030196,190.19516550018875,1076.4540922247281,1122.6182237422863
824,824.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,35.0,-950.7416711951674,96.94774890538308,1299.480291021329,2552.18097070652
825,825.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.8,0.8,0.9,40.0,-719.2995411292202,76.65202721380695,879.3436122247281,2001.141100655618
826,826.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.1,0.8,0.7,1.0,50.0,599.6501884379567,190.19516550018875,764.8735806966372,1197.8908085128685
827,827.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.9,0.7,1.0,1.0,35.0,-554.7348510790875,118.15676557903654,824.77011528091,2857.705643401351
828,828.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7,1.0,1.0,60.0,-147.78395027306232,190.19516550018875,1260.9035144681432,5204.37545577627
829,829.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,1.0,0.9,0.9,60.0,662.4131541682458,190.19516550018875,966.124603752819,2012.9481453563756
830,830.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7,1.0,1.0,20.0,-1091.0647259541818,56.00568523776178,930.09211528091,1153.7997197168813
831,831.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,0.9,0.7,0.9,25.0,-866.8001511639162,72.39763155427971,1168.7609641277006,905.3540250069169
832,832.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9,0.9,0.9,0.9,35.0,-1067.0454638856058,60.30161086445801,1323.239251021329,1490.0468294443738
833,833.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.9,1.0,1.0,60.0,510.82284431742943,190.19516550018875,1400.478394468143,1643.0557693199135
834,834.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.9,0.8,1.0,25.0,-1164.0771414148953,56.00568523776178,1297.7821475745145,1423.9566646122394
835,835.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,0.7,0.9,45.0,82.97983888442785,190.19516550018875,1296.0840041277004,2458.11310616342
836,836.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,0.9,0.8,0.9,25.0,-713.7146157223608,96.94774890538308,949.1310522247281,1637.9389731583638
837,837.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,1.0,0.7,0.9,20.0,-538.8144905090448,190.19516550018875,1296.0840041277004,1122.6182237422863
838,838.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3,0.7,0.7,1.0,30.0,-444.01056124072375,190.19516550018875,1029.1860841277005,2088.2207301269577
839,839.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,0.7,1.0,50.0,-474.2935306584532,164.33147700228596,1168.7609641277006,4552.290242087375
840,840.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,0.7,1.0,0.9,25.0,-434.7162799311268,190.19516550018875,889.81719528091,2458.11310616342
841,841.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6,1.0,0.7,0.9,60.0,559.702152108893,190.19516550018875,1036.323580696637,3348.44302777751
842,842.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,0.7,0.9,0.9,30.0,-154.34661324538587,190.19516550018875,849.6866837528191,1122.6182237422863
843,843.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.8,0.8,0.9,0.9,45.0,-267.3302370318054,190.19516550018875,845.1346037528192,4238.772949391597
844,844.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.2,1.0,0.8,1.0,55.0,746.7747536619845,190.19516550018875,1018.9184922247282,1643.0557693199135
845,845.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.7,1.0,35.0,-344.20696470001263,190.19516550018875,1238.5484041277002,2978.5506517410463
846,846.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.8,0.9,1.0,0.9,50.0,-14.534473916470182,190.19516550018875,1081.17411528091,4238.772949391597
847,847.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,0.7,0.9,0.9,30.0,-936.1502935620597,56.00568523776178,889.961603752819,1403.1316233539267
848,848.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.8,0.8,1.0,25.0,-1251.6083885207204,56.00568523776178,1101.8731475745146,1559.0351370599183
849,849.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9,0.9,0.8,1.0,55.0,-5.910373103330079,190.19516550018875,1246.0001075745145,4759.210494969224
850,850.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.2,1.0,0.7,0.9,30.0,-257.95145889394877,190.19516550018875,885.863580696637,1567.7831845493306
851,851.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.8,1.0,1.0,20.0,-708.7124389126004,190.19516550018875,1330.6909544681432,1643.0557693199135
852,852.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.1,0.9,1.0,1.0,20.0,-449.89380463326535,190.19516550018875,1081.17411528091,1197.8908085128685
853,853.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.4,0.8,1.0,0.9,45.0,252.23257833652704,190.19516550018875,959.6046352809101,2458.11310616342
854,854.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.8,0.7,1.0,40.0,-23.576211950656532,190.19516550018875,1098.9735241277006,1643.0557693199135
855,855.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.7,0.7,0.8,1.0,50.0,273.5260466964453,190.19516550018875,744.509092224728,3868.8805733551358
856,856.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.8,1.0,0.9,25.0,-697.5566395551671,190.19516550018875,1330.6909544681432,2458.11310616342
857,857.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,0.8,0.9,30.0,-498.40772230819505,190.19516550018875,1373.3231475745145,2458.11310616342
858,858.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.8,1.0,60.0,-33.45451611206629,190.19516550018875,1018.9184922247282,5204.37545577627
859,859.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.8,0.8,1.0,50.0,72.8617524719357,190.19516550018875,1222.2411475745146,2533.3856909340016
860,860.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.7,0.8,1.0,60.0,128.6620417587203,190.19516550018875,1106.4252275745146,4314.04553416218
861,861.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.7,0.8,0.9,50.0,371.39913259868905,190.19516550018875,849.8310922247281,2012.9481453563756
862,862.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7,0.7,1.0,1.0,20.0,-1091.0647259541818,56.00568523776178,930.09211528091,1153.7997197168813
863,863.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.6,0.8,0.7,0.9,60.0,678.4730706722653,190.19516550018875,839.2131006966371,3348.44302777751
864,864.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3,0.8,1.0,0.9,50.0,307.815494422789,190.19516550018875,1376.7194344681432,2012.9481453563756
865,865.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,1.0,0.8,1.0,60.0,430.4209343537232,190.19516550018875,1018.9184922247282,2978.5506517410463
866,866.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.2,0.7,0.8,1.0,60.0,829.2450403135892,190.19516550018875,809.556172224728,1643.0557693199135
867,867.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,1.0,1.0,20.0,-1221.7922976861744,56.00568523776178,1301.178434468143,1288.8781921645602
868,868.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.7,1.0,1.0,1.0,45.0,-247.5668415533574,190.19516550018875,1377.341434468143,3868.8805733551358
869,869.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1,0.8,1.0,1.0,60.0,643.6839758795967,190.19516550018875,1330.6909544681432,1197.8908085128685
870,870.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.3,0.7,0.8,1.0,30.0,-109.40353172927847,190.19516550018875,809.556172224728,2088.2207301269577
871,871.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.8,0.9,35.0,-374.34090847112253,190.19516550018875,1315.7875475745145,2903.2780669704653
872,872.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,0.8,0.7,0.9,30.0,-687.8318746231109,125.8698881345785,1098.9735241277006,2438.54365729845
873,873.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.9,1.0,1.0,0.9,45.0,-236.08546681936843,190.19516550018875,1006.2551152809101,4683.937910198643
874,874.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3,1.0,1.0,1.0,20.0,-853.1372229292011,56.00568523776178,1006.2551152809101,613.485829926165
875,875.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,0.9,45.0,-227.92168907904,190.19516550018875,1296.0840041277004,2903.2780669704653
876,876.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,0.9,50.0,-493.58051443543405,165.6091073884545,1223.939291021329,4534.465342908523
877,877.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6,0.9,0.7,0.9,55.0,384.93500300142176,190.19516550018875,1085.1290041277005,3348.44302777751
878,878.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.8,0.8,0.8,0.9,50.0,12.218926028155638,190.19516550018875,1101.8731475745146,4238.772949391597
879,879.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.6,1.0,0.7,1.0,55.0,117.71074098729025,190.19516550018875,1145.6240041277003,3423.7156125480915
880,880.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.7,1.0,0.9,30.0,-746.1595267551568,162.37515352012838,1301.178434468143,2098.3815274033846
881,881.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.1,0.8,1.0,0.9,50.0,568.9221460828585,190.19516550018875,1256.3514344681432,1122.6182237422863
882,882.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.8,0.7,1.0,40.0,-302.78010117439834,190.19516550018875,1098.9735241277006,2978.5506517410463
883,883.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4,0.9,0.7,1.0,55.0,336.9892912311058,190.19516550018875,1085.1290041277005,2533.3856909340016
884,884.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.8,0.9,0.7,0.9,55.0,-18.69980570016198,190.19516550018875,1085.1290041277005,4238.772949391597
885,885.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.8,0.8,0.9,40.0,-112.99844307284872,190.19516550018875,1176.2126675745146,2903.2780669704653
886,886.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.7,0.8,1.0,50.0,393.5136714116113,190.19516550018875,1146.7001475745144,1197.8908085128685
887,887.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,1.0,0.9,0.9,20.0,-1172.6214875006897,56.00568523776178,1450.5622910213292,997.8962060108895
888,888.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.2,1.0,1.0,0.9,35.0,-37.01462346007037,190.19516550018875,1156.7151152809101,1567.7831845493306
889,889.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,60.0,-136.77420063791035,190.19516550018875,1238.5484041277002,5204.37545577627
890,890.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7,1.0,50.0,-462.3263538677684,164.33147700228596,1145.0020041277005,4552.290242087375
891,891.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.9,0.9,1.0,20.0,-1390.798388729095,56.00568523776178,1323.239251021329,1288.8781921645602
892,892.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.9,0.8,0.9,40.0,-171.96208308491452,190.19516550018875,865.4990922247281,2903.2780669704653
893,893.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,1.0,0.7,0.9,50.0,297.16374383385306,190.19516550018875,1238.5484041277002,2458.11310616342
894,894.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9,0.9,0.7,0.9,20.0,-1287.7359114356093,56.00568523776178,1085.1290041277005,1403.1316233539267
895,895.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,20.0,-1323.840670303123,56.00568523776178,1450.5622910213292,1288.8781921645602
896,896.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.2,0.9,0.7,0.9,50.0,651.0778384726752,190.19516550018875,909.000540696637,1567.7831845493306
897,897.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.9,25.0,-1015.1766277828078,56.00568523776178,1069.4610041277003,1132.9746784585684
898,898.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.2,1.0,0.7,0.9,50.0,573.2545747134823,190.19516550018875,1036.323580696637,1567.7831845493306
899,899.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.9,0.9,0.7,1.0,20.0,-1146.9011503239653,56.00568523776178,825.3685806966371,1423.9566646122394
900,900.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.6,1.0,0.8,0.9,60.0,482.65854898146733,190.19516550018875,1222.8631475745144,3348.44302777751
901,901.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.8,0.9,0.9,0.9,25.0,-902.5172822742627,56.00568523776178,989.261563752819,1268.0531509062475
902,902.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.8,0.9,1.0,30.0,-688.1626210886551,113.418486506286,965.502603752819,1704.616752900636
903,903.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6,0.9,0.7,0.9,40.0,-426.7720518014593,190.19516550018875,1168.7609641277006,3348.44302777751
904,904.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.7,1.0,0.9,0.9,60.0,286.3707454435298,190.19516550018875,1393.0266910213288,3793.6079885845534
905,905.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.8,0.7,0.9,60.0,-39.946484299714584,190.19516550018875,1098.9735241277006,5129.102871005686
906,906.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.6,0.8,0.7,1.0,45.0,-87.54687157296516,190.19516550018875,839.2131006966371,3423.7156125480915
907,907.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,0.8,0.7,1.0,50.0,150.84408713950094,190.19516550018875,1145.0020041277005,3423.7156125480915
908,908.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.8,1.0,35.0,-1075.9992883384275,56.00568523776178,1222.8631475745144,1559.0351370599183
909,909.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.3,0.7,0.7,0.9,35.0,83.29784683516364,190.19516550018875,809.700580696637,2012.9481453563756
910,910.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3,1.0,0.8,0.9,30.0,-402.94118928587164,190.19516550018875,1373.3231475745145,2012.9481453563756
911,911.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.5,0.7,0.7,0.9,60.0,635.5867355920151,190.19516550018875,704.3785806966371,2903.2780669704653
912,912.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.4,0.7,0.9,0.9,25.0,-599.4722156045688,190.19516550018875,1183.664371021329,2458.11310616342
913,913.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.7,1.0,60.0,9.691853513792356,190.19516550018875,1145.0020041277005,4759.210494969224
