n,ID,D_ActivacionIncrem_Jaz,D_ActivacionIncrem_Abr,D_ActivacionIncrem_Gir,Opt_CalculoRagaliasIncrementales_Jaz,Opt_EscVentaCrudo,Opt_EscCAPEX_Perforacion,Opt_AlternativasFacilidades_ICV_AbrGir,Opt_CalculoRagaliasIncrementales_AbrGir,Unc_MultPreciobaseValorGas,Unc_MultCAPEXPerfo_UGEJaz,Unc_MultCAPEXFacilidades_Jaz,Unc_MultOPEX_UGEJaz,E_Brent,Total_VPN,volumen_Mbls,Capex,opex
556,556.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6,0.9,0.8,1.0,45.0,-193.4516350183212,107.28334889774962,612.5090922247281,2235.5235753487414
557,557.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.7,1.0,0.9,1.0,45.0,-564.9718582537553,51.036069720851245,685.0246037528191,1150.1032259815884
558,558.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.1,1.0,0.8,1.0,55.0,541.5249577457367,107.28334889774962,597.2624922247281,685.8767165707904
559,559.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.2,0.9,0.8,0.9,50.0,383.5188968639427,107.28334889774962,569.6406522247281,958.2113538448607
560,560.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.7,1.0,0.7,0.9,45.0,-376.72743314795406,98.4392880408134,604.7635806966371,2260.2603849550837
561,561.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.6,0.9,0.9,0.9,60.0,206.69847796224136,107.28334889774962,540.2656037528191,2197.928840867221
562,562.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.4,1.0,0.8,1.0,60.0,302.8755435240245,107.28334889774962,597.2624922247281,1615.664831837561
563,563.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.1,1.0,1.0,0.9,40.0,-74.1935335337552,107.28334889774962,725.1551152809101,648.2819820892704
564,564.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,0.8,1.0,45.0,94.55769682445214,107.28334889774962,612.5090922247281,995.8060883263804
565,565.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.7,1.0,0.9,0.9,25.0,-658.4560182945863,22.074667526002244,560.1646037528191,562.8847928866733
566,566.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.2,1.0,0.7,0.9,50.0,302.4783496369771,107.28334889774962,479.9035806966371,958.2113538448607
567,567.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.6,0.9,0.8,0.9,45.0,-110.92601077566965,107.28334889774962,500.1350922247281,2197.928840867221
568,568.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.8,1.0,0.8,0.9,60.0,-216.88886146062833,103.70331598241185,520.034092224728,2698.732876589646
569,569.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.6,1.0,0.7,0.9,55.0,-178.4825650301189,107.28334889774962,557.1319806966371,2197.928840867221
570,570.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.9,0.9,0.9,1.0,25.0,-676.4700493459865,22.074667526002244,609.7711637528191,711.4556768248224
571,571.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.6,0.9,0.7,0.9,45.0,-85.02968191945307,107.28334889774962,460.0045806966371,2197.928840867221
572,572.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.7,1.0,1.0,0.9,55.0,-226.04705500216136,107.28334889774962,677.52351528091,2507.8582126228116
573,573.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7,0.9,1.0,1.0,30.0,-666.1360036526365,22.074667526002244,692.7701152809101,570.6823745417917
574,574.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.8,1.0,0.9,1.0,40.0,-634.8823795139112,22.074667526002244,637.393003752819,641.0690256833071
575,575.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.9,0.9,1.0,1.0,20.0,-856.2001999395293,22.074667526002244,649.90167528091,711.4556768248224
576,576.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,20.0,-774.942995195675,22.074667526002244,612.5090922247281,774.0447463112193
577,577.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.5,0.9,1.0,1.0,55.0,195.95091745736377,107.28334889774962,692.7701152809101,1925.5942035931512
578,578.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.3,1.0,1.0,1.0,60.0,461.63018698358377,107.28334889774962,677.52351528091,1305.7354600819706
579,579.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,0.9,0.8,1.0,20.0,-493.9848431533419,22.074667526002244,569.6406522247281,289.1357699757304
580,580.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.3,1.0,0.8,0.9,30.0,-356.1946103874029,107.28334889774962,644.8940922247282,1268.1407256004507
581,581.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.2,0.9,0.8,0.9,50.0,216.5909399358446,107.28334889774962,612.5090922247281,958.2113538448607
582,582.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.7,0.9,0.8,0.9,50.0,-195.78954128984932,105.31286268931478,500.1350922247281,2448.5065878249516
583,583.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.1,1.0,0.7,0.9,60.0,314.03129436051813,107.28334889774962,479.9035806966371,648.2819820892704
584,584.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9,40.0,-695.6215101726356,22.074667526002244,725.1551152809101,633.2714440281887
585,585.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.9,1.0,1.0,45.0,-502.17600337805294,51.036069720851245,580.3961152809101,1568.3390288834805
586,586.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.3,1.0,1.0,0.9,50.0,-19.754761654301475,107.28334889774962,677.52351528091,1268.1407256004507
587,587.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.1,0.9,0.7,0.9,35.0,-87.26881759477315,107.28334889774962,460.0045806966371,648.2819820892704
588,588.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.4,0.9,1.0,0.9,30.0,-222.6232305526802,107.28334889774962,580.3961152809101,1578.070097356041
589,589.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.8,0.9,0.7,0.9,25.0,-626.2944184520211,22.074667526002244,460.0045806966371,633.2714440281887
590,590.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.1,1.0,0.9,0.9,20.0,-411.9652624526026,79.22265472990578,560.1646037528191,461.9484567153504
591,591.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.6,1.0,1.0,0.9,30.0,-643.9501198909904,22.074667526002244,725.1551152809101,492.498141745158
592,592.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0.9,0.9,1.0,25.0,-520.5058526813552,39.369419263007885,652.6396037528191,465.72527572735856
593,593.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.5,0.9,1.0,1.0,40.0,-72.3241756474996,107.28334889774962,580.3961152809101,1925.5942035931512
594,594.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.9,1.0,0.7,0.9,30.0,-647.0999571429448,22.074667526002244,557.1319806966371,703.658095169704
595,595.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9,40.0,-578.4772389486287,51.036069720851245,725.1551152809101,1550.917060295763
596,596.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.1,0.9,1.0,1.0,25.0,-361.2615917757054,107.28334889774962,692.7701152809101,685.8767165707904
597,597.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.5,1.0,0.8,1.0,50.0,143.65494496907897,107.28334889774962,597.2624922247281,1925.5942035931512
598,598.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.1,0.9,0.7,0.9,30.0,-68.53844370032651,107.28334889774962,460.0045806966371,648.2819820892704
599,599.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.2,0.9,0.8,0.9,20.0,-477.61685837285694,22.074667526002244,569.6406522247281,210.95153717909668
600,600.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.9,0.9,40.0,-128.6251249024159,107.28334889774962,685.0246037528191,1268.1407256004507
601,601.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.9,1.0,1.0,1.0,45.0,-317.300934579466,103.70331598241185,677.52351528091,3031.56298873677
602,602.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.5,0.9,0.9,1.0,55.0,249.56978723976937,107.28334889774962,609.7711637528191,1925.5942035931512
603,603.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.6,1.0,0.7,1.0,25.0,-510.53773202525616,22.074667526002244,479.9035806966371,500.29572340027636
604,604.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.7,1.0,0.7,1.0,55.0,140.53101178415577,107.28334889774962,557.1319806966371,2545.452947104331
605,605.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.1,0.9,0.8,0.9,50.0,360.8037604506084,107.28334889774962,500.1350922247281,648.2819820892704
606,606.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.3,0.9,0.9,0.9,50.0,-105.48409979211701,107.28334889774962,652.6396037528191,1268.1407256004507
607,607.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,0.9,30.0,-554.3927520621045,51.036069720851245,725.1551152809101,575.0335201913482
608,608.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.7,1.0,1.0,0.9,60.0,-277.17700226616563,107.28334889774962,725.1551152809101,2507.8582126228116
609,609.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.9,0.9,1.0,0.9,25.0,-789.8736230540402,22.074667526002244,692.7701152809101,703.658095169704
610,610.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.4,0.9,1.0,0.9,45.0,-261.4035952676553,107.28334889774962,649.90167528091,1578.070097356041
611,611.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.6,0.9,0.9,0.9,40.0,-512.4673983910757,51.036069720851245,609.7711637528191,993.2693230932405
612,612.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.2,1.0,0.8,1.0,40.0,-21.113645747492328,107.28334889774962,520.034092224728,995.8060883263804
613,613.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.7,1.0,0.9,1.0,50.0,-197.91518494142514,107.28334889774962,685.0246037528191,2545.452947104331
614,614.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.7,1.0,0.7,1.0,25.0,-697.2603997041716,22.074667526002244,604.7635806966371,570.6823745417917
615,615.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.7,0.9,0.9,0.9,30.0,-633.7454586096641,22.074667526002244,652.6396037528191,562.8847928866733
616,616.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.3,0.9,1.0,1.0,45.0,-223.88416127133897,107.28334889774962,692.7701152809101,1305.7354600819706
617,617.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.5,0.9,0.9,0.9,30.0,-454.9848620404547,51.036069720851245,540.2656037528191,853.8573887926095
618,618.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.2,0.9,0.8,1.0,30.0,-387.35734214748555,104.90280256184363,612.5090922247281,967.8918126917365
619,619.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.9,0.9,0.9,0.9,55.0,-424.3390464335449,51.036069720851245,540.2656037528191,1411.5051259951326
620,620.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.5,0.9,0.8,1.0,20.0,-609.9908955159895,22.074667526002244,612.5090922247281,429.9090722587611
621,621.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.2,0.9,0.8,0.9,50.0,120.81480870273558,107.28334889774962,569.6406522247281,958.2113538448607
622,622.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.9,1.0,1.0,25.0,-887.6278751761972,22.074667526002244,692.7701152809101,781.8423279663377
623,623.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.3,0.9,0.9,1.0,55.0,-3.1411393549559024,107.28334889774962,609.7711637528191,1305.7354600819706
624,624.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.2,0.9,1.0,1.0,30.0,-272.7346348065621,107.28334889774962,649.90167528091,995.8060883263804
625,625.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.2,0.9,0.7,0.9,30.0,-72.89325778463743,107.28334889774962,572.3785806966371,958.2113538448607
626,626.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.9,0.7,1.0,30.0,-619.3159419694947,22.074667526002244,572.3785806966371,641.0690256833071
627,627.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.9,0.7,0.9,60.0,540.3180627559204,107.28334889774962,572.3785806966371,648.2819820892704
628,628.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.6,1.0,0.9,0.9,55.0,-262.3205996095317,107.28334889774962,685.0246037528191,2197.928840867221
629,629.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.6,1.0,0.7,1.0,20.0,-676.7374302811052,22.074667526002244,604.7635806966371,500.29572340027636
630,630.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.6,1.0,0.9,0.9,35.0,-422.9184709715332,73.74959848685297,560.1646037528191,1441.237820771112
631,631.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.7,1.0,1.0,1.0,40.0,-502.43854865945684,79.69870274448147,725.1551152809101,1813.0066910473035
632,632.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.1,1.0,0.7,0.9,30.0,-163.08428409802863,107.28334889774962,604.7635806966371,648.2819820892704
633,633.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,0.8,0.9,20.0,-785.7340974907156,22.074667526002244,644.8940922247282,633.2714440281887
634,634.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.6,1.0,0.7,0.9,30.0,-390.3829894880095,79.22265472990578,557.1319806966371,1555.4226984381244
635,635.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,1.0,35.0,-373.4748454223618,100.66422021179234,600.2951152809101,1780.780851981334
636,636.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.7,0.9,1.0,1.0,20.0,-772.2855498035054,22.074667526002244,649.90167528091,570.6823745417917
637,637.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.6,1.0,0.7,0.9,60.0,245.0840340366096,107.28334889774962,479.9035806966371,2197.928840867221
638,638.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.3,1.0,1.0,0.9,45.0,-102.62500968212032,107.28334889774962,677.52351528091,1268.1407256004507
639,639.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.7,1.0,0.8,1.0,50.0,-405.15121602409005,80.18854550149631,597.2624922247281,1825.2526176786773
640,640.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.4,0.9,0.8,0.9,45.0,99.83788453231212,107.28334889774962,612.5090922247281,1578.070097356041
641,641.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.8,1.0,0.8,0.9,50.0,-515.189038501176,51.036069720851245,644.8940922247282,1272.0931916945017
642,642.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.1,1.0,0.7,1.0,45.0,340.1890794025515,107.28334889774962,557.1319806966371,685.8767165707904
643,643.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.5,0.9,0.7,0.9,50.0,241.16671544889238,107.28334889774962,460.0045806966371,1887.9994691116308
644,644.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.2,1.0,0.8,1.0,30.0,-187.4651341155963,107.28334889774962,520.034092224728,995.8060883263804
645,645.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.8,0.9,0.7,0.9,40.0,-582.5622369383179,22.074667526002244,572.3785806966371,633.2714440281887
646,646.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.7,0.9,0.9,1.0,30.0,-606.1645015598382,22.074667526002244,609.7711637528191,570.6823745417917
647,647.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.9,1.0,0.7,1.0,20.0,-736.8525064356783,22.074667526002244,557.1319806966371,711.4556768248224
648,648.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.2,0.9,0.7,1.0,45.0,193.4622950180112,107.28334889774962,460.0045806966371,995.8060883263804
649,649.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.7,1.0,1.0,0.9,35.0,-524.861667438392,36.84880179503782,600.2951152809101,842.9781428954454
650,650.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.3,1.0,0.8,0.9,50.0,155.37653672606115,107.28334889774962,597.2624922247281,1268.1407256004507
651,651.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.9,0.9,0.7,1.0,40.0,-504.25856165897636,34.24279992589991,529.5101406966371,998.440725809531
652,652.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.3,1.0,1.0,0.9,60.0,13.462276988713091,107.28334889774962,725.1551152809101,1268.1407256004507
653,653.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.5,1.0,0.8,1.0,45.0,80.39675717410827,107.28334889774962,520.034092224728,1925.5942035931512
654,654.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.5,0.9,1.0,0.9,60.0,66.97314531836683,107.28334889774962,580.3961152809101,1887.9994691116308
655,655.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.1,1.0,0.9,0.9,40.0,13.763714115166188,107.28334889774962,685.0246037528191,648.2819820892704
656,656.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.7,1.0,0.8,1.0,40.0,-180.6926883978433,106.89126506787974,520.034092224728,2533.148042596276
657,657.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.8,0.9,40.0,-599.8831301126605,22.074667526002244,597.2624922247281,774.0447463112193
658,658.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.9,1.0,1.0,30.0,-226.86298867387507,107.28334889774962,692.7701152809101,685.8767165707904
659,659.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.4,0.9,1.0,1.0,25.0,-551.5227829435748,28.289076034768875,649.90167528091,434.15676373747317
660,660.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.6,1.0,0.9,1.0,50.0,-279.8500228978682,103.70331598241185,560.1646037528191,2141.3485905333587
661,661.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,45.0,-629.1181534941923,28.838530453576148,644.8940922247282,953.2436176005136
662,662.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.4,0.9,0.7,1.0,30.0,-378.8116449817898,78.23144437675305,529.5101406966371,1129.5561315103107
663,663.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.4,0.9,1.0,1.0,35.0,-386.2944289822052,106.10900631115182,692.7701152809101,1592.7561476416665
664,664.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.8,0.9,0.8,0.9,30.0,-487.18810573263227,31.063215397439986,500.1350922247281,819.5760511250462
665,665.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.4,0.9,0.8,1.0,60.0,135.72393213204637,107.28334889774962,569.6406522247281,1615.664831837561
666,666.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.4,0.9,0.8,0.9,25.0,-572.1885550905589,22.074667526002244,612.5090922247281,351.72483946212736
667,667.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.7,1.0,0.8,1.0,60.0,-202.13546699549465,107.28334889774962,597.2624922247281,2545.452947104331
668,668.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.9,0.8,0.9,55.0,-103.96724119071315,107.28334889774962,612.5090922247281,3437.6463278895812
669,669.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.8,0.9,0.8,0.9,20.0,-698.5079327603735,22.074667526002244,500.1350922247281,633.2714440281887
670,670.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.1,0.9,0.9,0.9,40.0,247.0995545693444,107.28334889774962,540.2656037528191,648.2819820892704
671,671.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.7,1.0,0.8,1.0,55.0,-326.9495366434588,103.27775006678681,644.8940922247282,2425.90200528943
672,672.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.7,0.9,0.7,0.9,45.0,-61.935413601197055,107.28334889774962,529.5101406966371,2507.8582126228116
673,673.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.5,1.0,0.7,0.9,40.0,-339.4108751740558,78.23144437675305,479.9035806966371,1318.5753164689288
674,674.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.2,0.9,0.8,1.0,30.0,-248.56324308464139,107.28334889774962,612.5090922247281,995.8060883263804
675,675.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.2,0.9,0.9,0.9,55.0,471.3428802315283,107.28334889774962,609.7711637528191,958.2113538448607
676,676.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.2,1.0,0.7,1.0,50.0,432.99326201034717,107.28334889774962,479.9035806966371,995.8060883263804
677,677.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.1,0.9,0.9,1.0,25.0,-102.05535160168367,107.28334889774962,540.2656037528191,685.8767165707904
678,678.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.8,0.9,0.8,1.0,40.0,-526.5728706948784,34.24279992589991,569.6406522247281,900.488753021782
679,679.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.2,1.0,0.8,0.9,60.0,642.8217236581118,107.28334889774962,520.034092224728,958.2113538448607
680,680.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,-447.7907671143904,89.12848077617667,725.1551152809101,2801.8116194873883
681,681.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.5,0.9,0.9,1.0,35.0,-423.17512335770385,80.66104765383493,609.7711637528191,1390.9189583174707
682,682.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.8,1.0,1.0,0.9,20.0,-844.9190219914847,22.074667526002244,725.1551152809101,633.2714440281887
683,683.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.9,50.0,69.74110211086645,107.28334889774962,725.1551152809101,1887.9994691116308
684,684.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.1,0.9,0.7,1.0,60.0,374.6727382002026,107.28334889774962,529.5101406966371,685.8767165707904
685,685.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.3,1.0,0.9,0.9,30.0,-348.89614812266757,107.28334889774962,637.393003752819,1268.1407256004507
686,686.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.2,1.0,0.7,1.0,55.0,546.5051569859469,107.28334889774962,479.9035806966371,995.8060883263804
687,687.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.4,1.0,0.9,0.9,30.0,-390.39551262808556,81.1483000164967,560.1646037528191,1147.8503198094775
688,688.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.6,1.0,0.7,0.9,45.0,43.12624319716592,107.28334889774962,479.9035806966371,2197.928840867221
689,689.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.7,0.9,0.9,1.0,45.0,-296.27063427386264,105.31286268931478,652.6396037528191,2485.2567245945474
690,690.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.7,1.0,1.0,0.9,25.0,-745.8702276933898,22.074667526002244,677.52351528091,562.8847928866733
691,691.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.6,1.0,0.8,0.9,50.0,131.32187962955047,107.28334889774962,520.034092224728,2197.928840867221
692,692.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.2,0.9,0.9,1.0,20.0,-312.56294455451535,107.28334889774962,540.2656037528191,995.8060883263804
693,693.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.4,1.0,0.8,0.9,35.0,-67.65647533891057,107.28334889774962,520.034092224728,1578.070097356041
694,694.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.8,0.9,1.0,0.9,20.0,-788.545733281697,22.074667526002244,649.90167528091,633.2714440281887
695,695.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.9,1.0,35.0,-797.0751952930405,22.074667526002244,685.0246037528191,781.8423279663377
696,696.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.5,0.9,0.7,0.9,50.0,-125.80793999987544,107.28334889774962,460.0045806966371,1887.9994691116308
697,697.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.3,1.0,0.9,0.9,45.0,66.42536199463468,107.28334889774962,560.1646037528191,1268.1407256004507
698,698.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.2,1.0,0.7,1.0,60.0,335.93635378230994,107.28334889774962,479.9035806966371,995.8060883263804
699,699.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.2,1.0,1.0,0.9,45.0,-164.03535734128613,107.28334889774962,725.1551152809101,958.2113538448607
700,700.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.2,1.0,0.8,0.9,20.0,-498.33303349750685,22.074667526002244,597.2624922247281,210.95153717909668
701,701.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.7,0.9,1.0,0.9,50.0,-380.66710676181594,82.07159182445584,580.3961152809101,1844.626974060255
702,702.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.2,0.9,0.7,1.0,25.0,-428.54135549966117,32.69474449789551,529.5101406966371,300.2783992722166
703,703.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.1,1.0,0.7,0.9,40.0,-17.23541596395329,107.28334889774962,479.9035806966371,648.2819820892704
704,704.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.6,0.9,0.8,1.0,25.0,-628.5222481767565,22.074667526002244,569.6406522247281,500.29572340027636
705,705.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.6,1.0,0.9,0.9,55.0,168.88708048806524,107.28334889774962,637.393003752819,2197.928840867221
706,706.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,35.0,-209.795721056094,107.28334889774962,725.1551152809101,1615.664831837561
